power_id,bts_id,latitude,longitude,coverage_radius_m,pop_in_buffer_total,pop_in_buffer_in_outage,total_cost_vnd,deployment_time_hr
POWER_0042,2159,16.304583604114974,107.771248848915,2500.0,10158.55078125,269.1647644042969,129326.2665395113,0.1959889343976678
POWER_0031,2467,16.450416936864983,107.739582182375,2500.0,6859.5498046875,1635.2689208984375,189978.84914219473,0.6382528126845539
POWER_0112,2283,16.49291693669498,107.655415516045,1000.0,497.78851318359375,0.0,210082.370146051,0.5068824502232794
POWER_0069,4131,16.517083603264982,107.589582182975,2500.0,29770.939453125,24299.806640625,1825372.196952363,0.4815367259634005
POWER_0122,6473,16.424583603634982,107.815415515405,2500.0,16284.18359375,0.0,193662.65406504073,0.6304107790839061
POWER_0109,1216,16.43375027028471,107.60624884939224,2500.0,61369.1015625,17967.93359375,1791501.3454501817,0.6738128529000005
POWER_0030,4252,16.45125027019499,107.572082183045,1000.0,18375.2109375,3675.084228515625,141064.0537660468,0.2269175739222788
POWER_0059,2390,16.540416936921872,107.68249884933564,2500.0,12071.888671875,4405.99755859375,294530.82364429865,0.9642880808044476
POWER_0079,5852,16.55875026976498,107.492915516695,1000.0,3432.740234375,0.0,1782415.064876912,0.4356196752187734
POWER_0053,6399,16.297083604144976,107.802082182125,2500.0,4332.33740234375,311.7532958984375,1918882.02007144,1.3123859646241811
POWER_0071,6381,16.522916936574983,107.555415516445,1000.0,1792.68359375,0.0,1739777.1666047666,0.1940903278247742
POWER_0106,738,16.413750270344984,107.755415515645,2500.0,8281.568359375,129.02017211914062,1892680.6258307556,1.1305541601575555
POWER_0076,976,16.430416937242374,107.68916551672434,2500.0,16064.236328125,866.6978759765625,177169.5952168423,0.5324372367794682
POWER_0055,4651,16.237916938125263,107.92999884835191,2500.0,2575.783447265625,0.0,173543.89596562067,0.3983802725744
POWER_0005,5143,16.365416937204984,107.737082182385,2500.0,15710.7158203125,1719.262939453125,298194.06233276194,0.8497177335448441
POWER_0034,5616,16.486250270054985,107.609582182895,1000.0,13146.095703125,0.0,1715454.6732700106,0.1052155650311861
POWER_0104,3742,16.49791693667498,107.559582183095,1000.0,6678.0234375,0.0,1759637.801266437,0.2755343930530877
POWER_0010,367,16.440357414139317,107.78666551590972,2500.0,14484.93359375,0.0,1869799.9395128486,0.8903184795032504
POWER_0052,6378,16.404583603714983,107.759582182295,2500.0,8645.845703125,303.3302917480469,235726.86138012464,0.550039098408979
POWER_0145,3484,16.502083603324984,107.467082183465,1000.0,4555.66015625,311.304443359375,1761330.2576407741,0.3020610144756706
POWER_0070,4083,16.410416937024983,107.687082182585,1000.0,8240.419921875,927.8575439453125,171148.49578617013,0.4826977197434806
POWER_0110,4723,16.687916935914984,107.451248850195,1000.0,293.7471008300781,264.656494140625,261105.0334475663,0.7696185394776295
POWER_0131,4853,16.472083603444982,107.562082183085,1000.0,29615.8125,29615.8125,113614.07627164148,0.1251758038962981
POWER_0119,2470,16.39875027040498,107.673748849305,2500.0,25301.7421875,2208.0380859375,108071.55947421023,0.1473115545445605
POWER_0097,5202,16.469583603454986,107.554582183115,1000.0,14613.9560546875,14613.9560546875,1796637.7202691177,0.5931991808742964
POWER_0107,6377,16.264583604274982,107.772082182245,2500.0,1844.006103515625,1844.006103515625,137781.0394219528,0.2074726993950589
POWER_0080,2937,16.390416937104984,107.71374884914502,2500.0,13410.1708984375,4019.987060546875,1765996.6777256355,0.4435196731842748
POWER_0063,5090,16.497916936674976,107.569582183055,1000.0,11750.85546875,3476.7724609375,183414.06270602476,0.4620114157289114
POWER_0047,6201,16.422083603644975,107.692082182565,2500.0,25380.357421875,1355.34326171875,174805.4110348489,0.5129070196238701
POWER_0018,4629,16.685000269267597,107.41624885027149,1000.0,3471.7626953125,2112.908935546875,1773457.7540609792,0.3872761447701102
POWER_0126,5136,16.706250269174983,107.359582183895,1000.0,911.7412109375,31.60454559326172,309650.15974958206,1.195674172031581
POWER_0105,3563,16.47958360341498,107.668748849325,2500.0,8627.9921875,101.9782943725586,213992.91962584225,0.7035301722067342
