power_id,bts_id,latitude,longitude,coverage_radius_m,pop_in_buffer_total,pop_in_buffer_in_outage,total_cost_vnd,deployment_time_hr
POWER_0095,6460,16.562083603084982,107.508748849965,2500.0,21022.33984375,7284.552734375,1761169.536778293,0.3287521139190276
POWER_0116,479,16.322916937374973,107.779582182215,2500.0,14782.138671875,3574.398193359375,107914.32809925792,0.1536644830724271
POWER_0100,6363,16.427083603624983,107.811248848755,2500.0,16830.705078125,0.0,128253.89511882172,0.2915277516703199
POWER_0146,1404,16.504791937702638,107.57437385049548,2500.0,49932.78515625,49932.78515625,172601.8764170127,0.3151954486447997
POWER_0003,6361,16.405416937044976,107.82124884871502,2500.0,17261.05859375,0.0,195742.3198959532,0.6475906272523135
POWER_0073,5096,16.406250270374983,107.667915515995,1000.0,8124.26025390625,0.0,1798527.2023501305,0.9791377585445568
POWER_0113,5765,16.312083604084986,107.77708218222502,2500.0,13205.158203125,469.9692687988281,105548.47351230895,0.143619129014726
POWER_0104,6441,16.563750269744983,107.314582184075,2500.0,1032.43896484375,1032.43896484375,1802529.101083046,0.5757144604098331
POWER_0109,3292,16.116250271534984,107.392082183765,1000.0,1041.3758544921875,618.7323608398438,1803107.1502431547,1.0169721107043208
POWER_0039,4518,16.265416937604982,107.223748851105,1000.0,3391.41552734375,3391.41552734375,1766479.337252522,0.7143945251295287
POWER_0029,4760,16.59541693628498,107.353748850585,1000.0,1407.939208984375,1407.939208984375,1772509.0781184842,0.7642054279353039
POWER_0054,4523,16.55625026977498,107.519582183255,2500.0,15993.7763671875,7201.9736328125,1773232.6738713018,0.3597651408246025
POWER_0040,4368,16.387083603784983,107.832915515335,2500.0,14792.162109375,9.834324836730957,1890026.5391999811,1.057407781266519
POWER_0030,6172,16.347083603944984,107.725415515765,2500.0,16539.87109375,16203.42578125,241229.13691768103,0.7695207745962012
POWER_0087,6204,16.416250270334977,107.837082181985,2500.0,12688.8759765625,0.0,1732551.0130215993,0.3676632582462139
POWER_0058,5974,16.46375027014498,107.667082182665,2500.0,8538.083984375,5223.8662109375,115120.86398043945,0.1878581355378958
POWER_0026,6408,16.41875027032498,107.798748848805,2500.0,15632.8896484375,0.0,188634.28854078695,0.5888721073618095
POWER_0111,5592,16.516250269934982,107.49458218335502,2500.0,23444.83984375,1269.9873046875,170694.4080098489,0.2984533691382837
POWER_0101,2053,16.420416936984974,107.777915515555,2500.0,14426.90234375,1902.0693359375,1796397.7909546571,0.5888079726695175
POWER_0114,4657,16.318750270724983,107.791248848835,2500.0,10539.6845703125,1037.2783203125,170542.8682724352,0.460544251344146
POWER_0134,6346,16.53541693652498,107.561248849755,2500.0,17828.681640625,17828.681640625,186024.86434451828,0.2268193710113595
