power_id,bts_id,latitude,longitude,coverage_radius_m,pop_in_buffer_total,pop_in_buffer_in_outage,total_cost_vnd,deployment_time_hr
POWER_0143,1039,16.57791693635497,107.604582182915,1000.0,3580.951904296875,3580.951904296875,345034.65331230464,1.129160420299904
POWER_0113,1096,16.414583603674984,107.549582183135,2500.0,3755.171630859375,1387.4793701171875,235097.31765189517,0.8229415160833473
POWER_0048,1119,16.44291693689498,107.553748849785,1000.0,6880.4228515625,4402.69140625,219860.02749482315,0.8406467480513854
POWER_0138,1127,16.473750270104983,107.632082182805,1000.0,1307.4156494140625,0.0,279892.6938987151,0.9045268773778954
POWER_0005,1241,16.61291693621498,107.556248849775,2500.0,2763.538818359375,2066.564453125,263000.49692047667,0.5913714134640246
POWER_0008,1256,16.32041693738499,107.772915515575,2500.0,15951.78125,3613.7236328125,1757718.8435909646,0.4165262588186373
POWER_0069,1282,16.707916935834984,107.367082183865,1000.0,1335.636474609375,680.7852783203125,1794964.1789503996,0.5626195654390477
POWER_0128,1291,16.43569471513768,107.80263773727816,2500.0,14429.029296875,0.0,124120.75318052489,0.2573844052235199
POWER_0039,1392,16.382916937134983,107.861248848555,2500.0,12981.349609375,0.0,1860783.9863499326,1.062056544532518
POWER_0111,1404,16.504791937702638,107.57437385049548,2500.0,49932.78515625,49932.78515625,182917.74845803648,0.3525193033367665
POWER_0054,1542,16.482361381500116,107.6423599609342,1000.0,5920.5771484375,1538.6339111328125,1757981.9239366471,0.2079202462504971
POWER_0019,1550,16.256250270974974,107.973748848105,2500.0,4531.3037109375,335.0894775390625,280794.7138228202,1.0333686797090504
POWER_0087,1617,16.50625026997498,107.521248849915,1000.0,2543.138427734375,0.0,1795460.5139089816,0.5796914138867001
POWER_0091,1633,16.272916937574976,107.93791551491502,2500.0,8527.9443359375,2518.4736328125,1883051.1533731564,1.1098527464576535
POWER_0093,1668,16.430083604294897,107.5995821828619,2500.0,55072.078125,22820.83984375,1714040.5825177399,0.1740837085307039
POWER_0016,1746,16.451250270194976,107.789582182175,2500.0,13109.841796875,7.601271629333496,242287.50380830493,0.647244595433259
POWER_0007,1795,16.537083603601687,107.50333218338126,2500.0,16502.85546875,1.164713978767395,1742494.2812547456,0.392690511059809
POWER_0116,1990,16.407916937034983,107.204582184515,2500.0,43.50108337402344,43.50108337402344,253564.50915285732,1.366360293001865
POWER_0127,2005,16.606666936247596,107.3737488504426,1000.0,620.5426025390625,620.5426025390625,253186.0020716428,0.7217065849262683
POWER_0021,2013,16.42041693698498,107.647915516075,2500.0,26548.79296875,592.9515380859375,1826368.8808505156,0.8369141214381456
POWER_0110,2041,16.521250271025387,107.59541551645437,2500.0,22373.619140625,22373.619140625,171371.3920154749,0.2086032522459543
POWER_0057,2053,16.420416936984974,107.777915515555,2500.0,14426.90234375,1902.0693359375,1772622.0032184387,0.5240301851337161
POWER_0031,2096,16.38625027045499,107.862082181885,2500.0,11615.7109375,0.0,174702.09366299023,0.6170841197173527
POWER_0020,2100,16.445972492757566,107.57180440566005,1000.0,14524.482421875,1154.263916015625,1779692.5670146453,0.8235472927296777
POWER_0134,2115,16.257083604304984,107.207915517835,2500.0,4295.15625,3365.5009765625,203503.23268844228,0.952810617861045
POWER_0059,2285,16.387916937114976,107.700415515865,1000.0,2787.1884765625,1786.76953125,163590.77556177997,0.420264378759388
POWER_0144,2375,16.197916937874986,107.724582182435,2500.0,3017.7314453125,2888.6044921875,2000281.6867687497,1.5405400464631855
