site_id,latitude,longitude,pop,priority_category,priority_weight
I_00156,16.314737249856954,107.70504474555626,14.865439378474125,normal,1.0
I_00157,16.328905944130742,107.1693004455335,1353.1121387374942,residential,2.2
I_00158,16.312615895116547,107.15073588607733,48.17951615903717,normal,1.0
I_00159,16.272180100779874,107.86957309720066,14874.509660553524,hospitals,6.0
I_00160,16.26362013426444,107.68277324570762,183.6508983577882,normal,1.0
I_00161,16.271119498902188,107.97578917851197,5073.360415662533,residential,2.2
I_00162,16.532539384147324,107.27356504945409,20.114416612692875,residential,2.2
I_00163,16.530289267621708,107.27156102587008,21.37714203993331,residential,2.2
I_00164,16.229844132452893,108.0808759020472,8537.187003307996,hospitals,6.0
I_00165,16.512990833570143,107.64616367242468,1558.511252322897,residential,2.2
I_00166,16.379247822045095,107.46123705276946,74.44355039199209,normal,1.0
I_00167,16.347393352806847,107.6878411518055,12.3734150069441,normal,1.0
I_00168,16.16416715553479,107.71769776017672,4181.71062599606,residential,5.2
I_00169,16.144854619903438,107.75537364727053,203.8159460914992,residential,2.2
I_00170,16.14212542953137,107.75732111117564,164.33837793111215,residential,2.2
I_00171,16.34148789560987,107.91956923652177,3686.548690252928,residential,3.7
I_00172,16.14410034147789,107.75736946346316,192.61233371823403,residential,2.2
I_00173,16.32902237121709,107.17103175134775,768.7402690993717,residential,2.2
I_00174,16.562953976220683,107.59989434669943,12000.07516975371,residential,2.2
I_00175,16.241341575960877,107.24892288604511,15952.764082115977,residential,2.2
I_00176,16.445250256864732,107.49569082876256,7.543235408415299,normal,1.0
I_00177,16.417588599871575,107.50273960518665,76.83993409196013,normal,1.0
I_00178,16.240166262388975,107.20680005188403,347.5799951390423,residential,2.2
I_00179,16.73451573015957,107.38082049885595,19.486381227082223,residential,2.2
I_00180,16.313919238001223,107.15290020238146,49.87915131468547,normal,1.0
I_00181,16.29274721235595,107.34433426828916,696.768495680775,residential,2.2
I_00182,16.560327548302084,107.59992293862157,8045.591716434109,residential,2.2
I_00183,16.539835728677467,107.42200430031464,38602.829430496015,residential,3.7
I_00184,16.26399890247704,107.37052558074802,73.31528206919248,residential,2.2
I_00185,16.30196408132986,107.9618283066792,76.5045247062755,residential,2.2
I_00186,16.359058791936707,107.04968018207246,350.4417610263887,residential,2.2
I_00187,16.270333705517842,107.77718829864564,343.1937549477599,normal,1.0
I_00188,16.556229545876562,107.31915162767265,409.2666085634477,residential,2.2
I_00189,16.221959029431734,107.1932205057138,26.427266767054086,residential,2.2
I_00190,16.239885375802352,107.20922921643218,429.6968828264672,residential,2.2
I_00191,16.271163429073855,107.77731451237786,628.7016647937814,normal,1.0
I_00192,16.118558405324777,107.3363923463524,1886.2990069123339,residential,4.2
I_00193,16.555842638645444,107.31994033316255,288.5827807035266,residential,2.2
I_00194,16.305431450952263,107.20468056810121,63.64827528133217,residential,2.2
I_00195,16.30826375093843,107.38855927025065,298.6870474599517,residential,2.2
I_00196,16.22076034620076,107.71908038782955,19.60237727043916,normal,1.0
I_00197,16.451660390289536,107.54761853124226,17269.00547659089,residential,3.7
I_00198,16.163332930008497,107.71971562641231,7793.7435597693375,residential,5.2
I_00199,16.531449255786438,107.27359762776199,20.686096524433214,residential,2.2
I_00200,16.394570426250315,107.74335257734674,221.459953989432,normal,1.0
I_00201,16.509385093792858,107.58034505677236,1624.7255626827646,residential,2.2
I_00202,16.338997161533566,107.53765838011938,46.618145642457165,normal,1.0
I_00203,16.32943158489338,107.4128448977699,121.95603170041993,residential,2.2
I_00204,16.73466259355913,107.38148074422755,17.00096748961945,residential,2.2
I_00205,16.59810539967002,107.38456243962185,487.72542486974413,residential,3.7
I_00206,16.395203849357394,107.47962166750452,2080.2686187613476,normal,1.0
I_00207,16.367404862308913,107.11735649911628,716.556131753318,residential,2.2
I_00208,16.140449943588134,107.75901134397965,299.05314991905084,residential,2.2
I_00209,16.220008107693936,107.17967746543833,23.85749342757323,residential,2.2
I_00210,16.525836334213164,107.69924533305236,26190.635019306992,normal,1.0
I_00211,16.338578622339618,107.63303357295713,102.61923382383583,normal,1.0
I_00212,16.394992280230486,107.47982715299248,1256.9697861871932,normal,1.0
I_00213,16.36719118835303,107.6727858299733,181.98349715724612,normal,1.0
I_00214,16.358336055591096,107.04869229651025,204.5278626411393,residential,2.2
I_00215,16.470606205129247,107.61512252947763,60600.39402273366,residential,7.2
I_00216,16.109205565969265,107.6506634784875,209.3463798193783,normal,1.0
I_00217,16.119367556651174,107.33535751714757,2497.061087511673,residential,4.2
I_00218,16.525715179355487,107.6979763252704,32701.836342050734,normal,1.0
