site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00156,I_00000,16.419363799999996,107.6711065,35358.63020515442,residential,4.7,0.0,0.0,False
J_00157,I_00000,16.491029500000007,107.5336634,35007.207297325134,residential,4.7,0.0,1.2096381870613778e-10,False
J_00158,I_00000,16.414893500000005,107.67411049999998,34683.204723358154,residential,4.7,0.0,1.0959486567876045e-09,False
J_00159,I_00000,16.413117199999995,107.67115719999998,34348.16274166107,residential,4.7,0.0,1.2253729708991818e-09,False
J_00160,I_00000,16.4125402,107.67447729999999,34198.91066646576,residential,4.7,0.0,0.0,False
J_00161,I_00000,16.515144,107.6096608,33157.395213127136,residential,4.7,0.0,0.0,False
J_00162,I_00000,16.419748200000004,107.65027119999999,33032.90829372406,residential,4.7,0.0,1.877140660839749e-09,False
J_00163,I_00000,16.435824700000005,107.54573129999999,32861.32902240753,residential,4.7,0.0,1.1722560027749476e-09,False
J_00164,I_00000,16.4101375,107.6768585,32623.491006851196,residential,4.7,0.0,0.0,False
J_00165,I_00000,16.410389799999997,107.68109229999999,31251.694270133972,residential,4.7,0.0,1.4967203166973014e-09,False
J_00166,I_00000,16.520515499999995,107.590823,30934.96251487732,residential,4.7,0.0,1.948906822656009e-10,False
J_00167,I_00000,16.42956119999999,107.63742569999998,30610.694383621216,residential,4.7,0.0,1.877140660839749e-09,False
J_00168,I_00000,16.490427099999998,107.63036470000002,30574.74707698822,residential,4.7,0.0,1.616508420096993e-09,False
J_00169,I_00000,16.494018500000003,107.53195969999999,30031.698711395264,residential,4.7,0.0,0.0,False
J_00170,I_00000,16.5194775,107.57100109999999,29905.763531684875,residential,4.7,0.0,0.0,False
J_00171,I_00000,16.4939003,107.5318195,29697.495391845703,residential,4.7,0.0,0.0,False
J_00172,I_00000,16.450420499999996,107.52930339999999,29063.78071975708,residential,4.7,0.0,0.0,False
J_00173,I_00000,16.420844100000004,107.62225779999999,29004.819177627563,residential,4.7,0.0,1.481791282241638e-09,False
J_00174,I_00000,16.4929751,107.63033819999998,28836.09051322937,residential,4.7,0.0,0.0,False
J_00175,I_00000,16.459090599999996,107.63426249999999,28703.052443504333,residential,4.7,0.0,4.707187273071111e-10,False
J_00176,I_00000,16.5221005,107.57779489999999,28566.26642513275,residential,4.7,0.0,0.0,False
J_00177,I_00000,16.516070199999998,107.61256719999999,28504.382244110107,residential,4.7,0.0,1.8346314870559067e-09,False
J_00178,I_00000,16.408827799999997,107.64815080000001,28220.51775074005,residential,4.7,0.0,0.0,False
J_00179,I_00000,16.4008798,107.671077,27464.00313091278,residential,4.7,0.0,0.0,False
J_00180,I_00000,16.505425,107.51943689999999,25528.984351158142,residential,4.7,0.0,1.63545492276901e-09,False
J_00181,I_00000,16.5236785,107.57086409999998,25484.477487564087,residential,4.7,0.0,1.8601635370973645e-09,False
J_00182,I_00000,16.517265199999997,107.6132178,24885.60298061371,residential,4.7,0.0,3.452285211557107e-12,False
J_00183,I_00000,16.4906766,107.6378328,24850.286542892456,residential,4.7,0.0,0.0,False
J_00184,I_00000,16.5133668,107.49753739999998,24400.95475578308,residential,4.7,0.0,0.0,False
J_00185,I_00000,16.5133132,107.49738109999998,24344.483472824097,residential,4.7,0.0,0.0,False
J_00186,I_00000,16.5194875,107.47948879999998,24237.257018089294,residential,4.7,0.0,6.670281028033326e-10,False
J_00187,I_00000,16.513768700000004,107.5142737,24143.432249069214,residential,4.7,0.0,4.0351586424200095e-10,False
J_00188,I_00000,16.518226399999996,107.50113079999998,23997.621816635132,residential,4.7,0.0,1.8135747386154963e-09,False
J_00189,I_00000,16.5051722,107.62994569999998,23821.21530342102,residential,4.7,0.0,0.0,False
J_00190,I_00000,16.5297298,107.47761299999999,23322.960636138916,residential,4.7,0.0,0.0,False
J_00191,I_00000,16.5177807,107.47176639999999,23257.03285884857,residential,4.7,0.0,7.172083838256517e-10,False
J_00192,I_00000,16.534343399999997,107.4755862,23249.69827747345,residential,4.7,0.0,3.298229301840151e-10,False
J_00193,I_00000,16.532636599999996,107.4970794,23045.736792564392,residential,4.7,0.0,3.78965346460797e-11,False
J_00194,I_00000,16.483596400000003,107.64109229999998,22781.933136940002,residential,4.7,0.0,2.670265575364235e-10,False
J_00195,I_00000,16.5277695,107.59914559999999,21464.636198997498,residential,4.7,0.0,1.585692153404767e-09,False
J_00196,I_00000,16.4181597,107.6993464,21355.9469537735,residential,4.7,0.0,0.0,False
J_00197,I_00000,16.488434099999996,107.52072959999998,21300.484553337097,residential,4.7,0.0,1.8107977578982444e-09,False
J_00198,I_00000,16.5331021,107.56468179999999,21155.20090484619,residential,4.7,0.0,0.0,False
J_00199,I_00000,16.553983,107.64643539999999,21112.479268074036,residential,4.7,0.0,1.862645149230957e-09,False
J_00200,I_00000,16.554234899999997,107.65798199999999,20977.16509628296,residential,4.7,0.0,0.0,False
J_00201,I_00000,16.486906799999996,107.5196158,20960.676851272583,residential,4.7,0.0,2.32487378311426e-10,False
J_00202,I_00000,16.49227979999999,107.51611079999999,20899.58637714386,residential,4.7,0.0,2.250677158839394e-10,False
J_00203,I_00000,16.526410600000002,107.5074311,20848.856254577637,residential,4.7,0.0,0.0,False
J_00204,I_00000,16.553503499999998,107.6598312,20750.211208343506,residential,4.7,0.0,4.383946958322705e-10,False
J_00205,I_00000,16.550634399999996,107.64116029999998,20587.091987609863,residential,4.7,0.0,2.3283064365386963e-10,False
J_00206,I_00000,16.516463599999998,107.4611968,20536.249789237976,residential,4.7,0.0,0.0,False
J_00207,I_00000,16.553226600000002,107.6606378,20434.170309066772,residential,4.7,0.0,5.66378807039871e-11,False
J_00208,I_00000,16.466410200000002,107.51672789999999,20415.933248519897,residential,4.7,0.0,1.589180739207007e-09,False
J_00209,I_00000,16.427832100000003,107.69509079999999,20389.171357154846,residential,4.7,0.0,1.8109904063415964e-09,False
J_00210,I_00000,16.519226699999997,107.5259936,20323.5388174057,residential,4.7,0.0,2.1092743072738545e-10,False
J_00211,I_00000,16.516324799999996,107.46107609999999,20288.5423412323,residential,4.7,0.0,1.7034290008560603e-10,False
J_00212,I_00000,16.569341299999998,107.51961399999999,20115.553981781006,residential,4.7,0.0,1.8763693975487495e-09,False
J_00213,I_00000,16.5688082,107.5204981,20059.299015045166,residential,4.7,0.0,0.0,False
J_00214,I_00000,16.411700500000002,107.7012599,20038.08074951172,residential,4.7,0.0,6.34050544449365e-11,False
J_00215,I_00000,16.5706833,107.51243769999999,20016.06342983246,residential,4.7,0.0,0.0,False
J_00216,I_00000,16.5265222,107.5284478,19676.617685317993,residential,4.7,0.0,0.0,False
