site_id,latitude,longitude,pop,priority_category,priority_weight
I_00000,16.465884256759125,107.62264246089231,890090.0424537659,residential,4.7
I_00001,16.26911396382759,107.2265176419436,22833.767179489136,residential,5.2
I_00002,16.154848219559092,107.70004501725151,13090.531449317932,residential,2.2
I_00003,16.10706397554377,107.36189205443591,3205.630247116089,residential,2.2
I_00004,16.376087534442163,107.05159305469216,701.4566221237183,residential,2.2
I_00005,16.265315329130132,107.69895293083682,639.5839729309082,normal,1.0
I_00006,16.29909458106761,107.37235392297431,607.8211088180542,residential,2.2
I_00007,16.33419899451815,107.95586423279192,226.4971103668213,normal,1.0
