site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00025,I_00160,16.250014260366132,107.24074792938235,8181.18207526207,residential,2.2,0.0,2.762511254153455,False
J_00026,I_00420,16.459357749451215,107.7205673132457,7673.972372293472,residential,3.7,0.0,353.80729267518154,False
J_00027,I_00405,16.656791523009364,107.34955392909387,7504.853552818298,residential,2.2,0.0,24.766978322092854,False
J_00028,I_00170,16.230739178703335,108.0800528964888,7436.9346742630005,hospitals,6.0,0.0,211.67943826331683,False
J_00029,I_00725,16.582372023215015,107.36897627611086,7399.887676000595,residential,3.7,0.0,32.04872955359029,False
J_00030,I_00128,16.23582074671607,107.25576696739624,7250.562372207642,residential,2.2,0.0,44.85897607307851,False
J_00031,I_00595,16.267972860818134,107.22291398151735,7008.7617444992065,residential,2.2,0.0,5.604620312371982,False
J_00032,I_00742,16.15816879245868,107.72785909820898,6765.102155685425,residential,5.2,0.0,3.0706787800228525,False
J_00033,I_00544,16.597430221109658,107.50487743972347,6713.332625865936,residential,2.2,0.0,19.884344813832456,False
J_00034,I_00285,16.66429736358062,107.48232283480871,6697.866408109665,residential,2.2,0.0,1.6543949337962178,False
J_00035,I_00152,16.461689838165945,107.7055674468512,6646.2985961437225,residential,5.7,0.0,4.339961223448017,False
J_00036,I_00093,16.268139796636127,107.21875700484479,6537.283127784729,residential,2.2,0.0,35.0100452893478,False
J_00037,I_00236,16.56508206793363,107.52621803008317,6331.333735704422,residential,2.2,0.0,35.42484365967722,False
J_00038,I_00079,16.46918567451601,107.70508512969802,6163.348619937897,residential,3.7,0.0,4.9613369987916665,False
J_00039,I_00236,16.569871522873257,107.53618389591199,6078.8618886470795,residential,2.2,0.0,5.206789243623747,False
J_00040,I_00405,16.666607075648248,107.36250567880695,5991.615304470062,residential,2.2,0.0,52.27718478075509,False
J_00041,I_00232,16.665155641834726,107.3688001600834,5974.8194489479065,residential,2.2,0.0,6.285388596820015,False
J_00042,I_00559,16.51315499139435,107.5606764490754,5915.1099236011505,residential,2.2,0.0,16.72730469951113,False
J_00043,I_00556,16.64927714226641,107.41145471933169,5797.974162817001,residential,2.2,0.0,4.971035566563443,False
