site_id,i_ref,latitude,longitude,pop,priority_category,priority_weight,slope,dist_to_road_m,in_water
J_00391,I_00589,16.171021878721106,107.71813653373113,2332.6000056266785,residential_clean,2.2,0.0,41.72476062374396,False
J_00392,I_00589,16.171015430343623,107.71816041754298,2332.6000056266785,residential_clean,2.2,0.0,44.486548800792036,False
J_00393,I_00304,16.161458325993117,107.709595178145,2327.7581930160522,residential_clean,2.2,0.0,36.61437726772873,False
J_00394,I_00241,16.50135621789126,107.43053595780218,2327.255989074707,residential_clean,2.2,0.0,0.11282922003771544,False
J_00395,I_00241,16.501376642932595,107.43059749818491,2327.255989074707,residential_clean,2.2,0.0,3.569557760398326,False
J_00396,I_00241,16.496637820325386,107.43015686677758,2320.3980922698975,residential_clean,2.2,0.0,12.285353161937653,False
J_00397,I_00304,16.161500592587743,107.70965809036076,2313.0877323150635,residential_clean,2.2,0.0,28.067791675460846,False
J_00398,I_00304,16.16147782244507,107.70962419786925,2313.0877323150635,residential_clean,2.2,0.0,32.672065681450015,False
J_00399,I_00304,16.16148504345418,107.7096349460663,2313.0877323150635,residential_clean,2.2,0.0,31.211929759885344,False
J_00400,I_00304,16.161468499607235,107.70961032118079,2313.0877323150635,residential_clean,2.2,0.0,34.557205223038714,False
J_00401,I_00304,16.161478402222443,107.70962506084578,2313.0877323150635,residential_clean,2.2,0.0,32.55483085402753,False
J_00402,I_00304,16.161474219699407,107.70961883531969,2313.0877323150635,residential_clean,2.2,0.0,33.40056472061584,False
J_00403,I_00304,16.16149434917664,107.70964879728035,2313.0877323150635,residential_clean,2.2,0.0,29.330250899863092,False
J_00404,I_00304,16.161488293172795,107.70963978314883,2313.0877323150635,residential_clean,2.2,0.0,30.55481509089312,False
J_00405,I_00304,16.165409260270803,107.71309895263484,2283.6008157730103,residential_clean,2.2,0.0,8.749745002282026,False
J_00406,I_00304,16.165404062191914,107.71310506618902,2283.6008157730103,residential_clean,2.2,0.0,9.658659959985608,False
J_00407,I_00304,16.165368422043542,107.71314698320498,2283.6008157730103,residential_clean,2.2,0.0,15.890550885508942,False
J_00408,I_00304,16.165374933421514,107.71313932505745,2283.6008157730103,residential_clean,2.2,0.0,14.751997985133965,False
