cow_id,site_id,distance_km,travel_time_hr,travel_cost_vnd,total_time_hr,total_cost_vnd
COW_001,J_00122,3.810943596951701,0.076218871939034,8765.170272988913,0.576218871939034,20008765.170272987
COW_005,J_00000,2.1377247969748554,4916.767033042167,4916.767033042167,4917.267033042167,20004916.76703304
COW_006,J_00075,1.9705718051239651,0.0358285782749811,4532.31515178512,0.5358285782749811,15004532.315151785
COW_013,J_00203,3.6327854210430215,0.0726557084208604,8355.406468398949,0.5726557084208604,20008355.4064684
COW_022,J_00792,5.000856215518304,0.100017124310366,11501.9692956921,0.600017124310366,20011501.96929569
COW_028,J_00504,5.495254425518474,0.1099050885103694,12639.08517869249,0.6099050885103694,20012639.085178692
COW_031,J_00555,2.39777019966816,0.0479554039933632,5514.871459236768,0.5479554039933632,20005514.87145924
COW_033,J_00008,2.7329680878932594,0.0546593617578651,6285.826602154497,0.5546593617578651,20006285.826602153
